"deduptitle"
"|aA high school reading/writing workshop :|bchoices, responses, and transactions /|cby D. Joan Pearon |aPearon, D. Joan"
"|aProtocols for optimistic synchronization of mixed-mode simulation /|cby Peter Frey |aFrey, Peter"
"|aRacial identity attitudes, occupational stress and mentoring for African American women: |b / |c by Rhonda L. Norman. |aNorman, Rhonda L"
"|aThe personal and organizational factors influencing middle career elementary teachers who are identified as successful /|cby James H. Counts |aCounts, James H"
"|aHeterogeneous catalytic production of elemental sulfur from H₂S and CO₂ /|cby Xueyu Jiang |aJiang, Xueyu"
"|aPhysical characterization of orosomucoid gene products I and II /|cby Rodney C. Austin |aAustin, Rodney C"
"|aExperimental investigation of rapid flow transients in an inlet/compressor system, induced by short-duration acoustic and entropy disturbances /|cby Anthony Benedict Opalski |aOpalski, Anthony Benedict"
"|aThe effect of challenging somatosensory inputs on the relationship of eye movement and postural sway patterns of experienced and inexperienced workers /|cby Laurel Kincl |aKincl, Laurel"
"|aAccuracy of clinical neuropsychological versus statistical prediction in diagnostic classification of seizures /|cby Jamison Dunn Fargo |aFargo, Jamison Dunn"
"|aThe use of graphing/symbolic calculators in high school mathematics :|ba study of teacher knowledge, beliefs, and practices /|cby Kimberly A. Myers |aMyers, Kimberly A"
"|aInstructing teachers in collaborative problem solving :|badherence to intervention plans and the resulting effect on target student behavior /|cby Amy Rebecca Blackston |aBlackston, Amy Rebecca"
"|aLes fleurs bleues :|bhermétisme et prototype d'holoroman oulipien /|cby Kevin Roy Hudson |aHudson, Kevin Roy"
"|aThree dimensional optical tomographic image reconstructions from nevoscope images /|cby Srinath S. Maganti |aMaganti, Srinath S."
"|aThrough black eyes :|bperceived key factors that affect the academic success of African American students of Appalachian descent /|cby Roger C. Cleveland |aCleveland, Roger C"
"|aRegulation of chloride flux in the lung and gut by CLC-2 /|cby Jon Kent Hathaway |aHathaway, Jon Kent"
"|aThe piano works of Rodolfo Halffter (1900-87) /|cby Misa Ito |aIto, Misa"
"|aIntegrating the supply chain management and continuous quality improvement approaches for organizational effectiveness :|bcase study at the Hoxworth Blood Center, University of Cincinnati, Ohio /|cby Thierry Rakotobe-Joel |aRakotobe-Joel, Thierry"
"|aCreating space through water management at the classic Maya site of Palenque, Chiapas, Mexico /|cby Kirk D. French |aFrench, Kirk D"
"|aReport.|bJuly 2, 1959 |aUniversity of Cincinnati.|bGeneral College Committee"
"|aAntecedents and consequences of organizational commitment :|ba cross-cultural study between Singapore and the U.S. /|cby Chay Hoon Lee |aLee, Chay Hoon"
"|aBurning spring /|cby Diane J. Reed |aReed, Diane J"
"|aGas phase processing of nanostructured titania particles and films :|benvironmentally benign methodologies /|cby Guixiang Yang |aYang, Guixiang"
"|aStructural issues in Lutoslawski's Symphony No.4 /|cby Carol Nies |aNies, Carol"
"|aSocio-cognitive aspects in advanced undergraduate ESL readers' hypertext use in an academic reading classroom :|ba case study /|cby Arif Altun |aAltun, Arif"
"|aGutenberg Digital|h[electronic resource] :|bGöttinger Gutenberg-Bibel, Musterbuch und Helmaspergisches Notariatsinstrument /|chrsg. von Elmar Mittler, Stephan Füssel |aBible.|lLatin.|sVulgate.|f1454"
"|aWhite women against racism :|ba qualitative look at anti-racist identity and action /|cby Kim A. Case |aCase, Kim A"
"|aSenators, equestrians, and the criminal courts, 123-89 B.C. /|cby Sherri L. Latimer |aLatimer, Sherri L"
"|aDevelopment of bioactive materials using reticulated ceramics for bone substitute /|cby Gengwei Jiang |aJiang, Gengwei"
"|aModeling, stability and dynamics of reactive distillation /|cby Peizhi Miao |aMiao, Peizhi"
"|aRevising strategies :|bthe literature and politics of Native women's activism /|cby Lisa J. Udel |aUdel, Lisa J"
"|aA history of extended flute techniques and an examination of their potential as a teaching tool /|cby Rebecca Rae Meador |aMeador, Rebecca Rae"
"|aRacial composition and organizational climate of elementary schools /|cby Price M. Michael |aMichael, Price M"
"|aFlute intonation :|ba comparison of modern and Theobald Boehm flutes scales /|cby Karyn Ann Berger |aBerger, Karyn Ann"
"|aEffects of spatial heterogeneity on land-atmosphere interactions /|cby Zhenglin Hu |aHu, Zhenglin"
"|aSolvent washing of PCP contaminated soils with water miscible solvents /|cby Amid P. Khodadoust |aKhodadoust, Amid P"
"|aMolecular simulation of diffusion and sorption of alkanes and alkane mixtures in poly[1-(trimethylsilyl)-1-propyne] /|cby Tao Zheng |aZheng, Tao"
"|aCulture and its effect on income measurement practices :|ban empirical test of Gray's theory of conservatism /|cby Philip A. Lewis |aLewis, Philip A"
"|aPoverty experience and children's behavioral and psychological outcomes :|bcontrasting a latent growth curve and piece-wise model of individual change /|cby Peter C. Tice |aTice, Peter C"
"|aTeacher perceptions of play :|bimplications for learning and instruction in the first grade /|cby Deborah J. Ranz-Smith |aRanz-Smith, Deborah J"
"|aNeeds assessment of family members of incarcerated alcohol and drug offenders :|bimplications for counseling /|cby William P. O'Connell |aO'Connell, William P"
"|aIn retrospect :|bpersonal experiences around the inclusion of people with disabilities /|cby Mary E. Ulrich |aUlrich, Mary E"
"|aGenomic and transcriptional mapping of the t(12;14)(q15;q24.1) breakpoint in uterine leiomyoma /|cby Roy A. Lynch |aLynch, Roy A."
"|aSonata form innovations in Prokofiev's nine piano sonatas /|cby Chia-hui Tsai |aTsai, Chia-hui"
"|aDevelopment and performance of a large-scale, transonic turbine blade cascade facility for aerodynamic studies of merging coolant-mainstream flows /|cby Amjad Al-Sayeh |aAl-Sayeh, Amjad I"
"|aA structure-based approach to creating synthetic protein mimetics that bind DNA /|cby Jeffrey A. Turk |aTurk, Jeffrey A"
"|aDemographic and psychosocial correlates of entry into the public sector mental health system /|cby Hillary Wishnick |aWishnick, Hillary"
"|aVier dramatische werke aus dem nachlass Alfred Gongs :|btext und kommentar /|cby Bärbel Such |aSuch, Bärbel"
"|aPeer interactions as predictors of changes in adolescent depressive symptoms :|ba test of response style theory /|cby Hope E. Goldberg |aGoldberg, Hope E"
"|aRapid microimmunoassay with electrochemical detection /|cby Charles Ajith Wijayawardhana |aWijayawardhana, Charles Ajith"
"|aA longitudinal study of injury rates and risk factors in 5 to 12 year old soccer players /|cCynthia Buehler Yund |aYund, Cynthia Buehler"
"|aThe psychotherapy treatment dosage required to yield single and multiple ratings of ""cured"" and the influence of initial problem severity /|cby Lori Simon |aSimon, Lori"
"|aMiddle level teachers and their acceptance of the middle school philosophy /|cby John A. Huss |aHuss, John A"
"|aThe development of Alfred Schnittke's polystylism as seen in his three violin sonatas /|cby Ting-Lan Chen |aChen, Ting-Lan"
"|aIdentification of the bile salt activation structures of the rat bile salt-stimulated lipase /|cby Yu Liang |aLiang, Yu"
"|aSampling of airborne dust and microorganisms by aerosol injection into a swirling air flow /|cXuejun Lin |aLin, Xuejun"
"|aSoft computing as a basis for perceptual information processing :|bapplication of text categorization /|cby Atsushi Inoue |aInoue, Atsushi"
"|aComputer simulation of polymers and characterization of gelatins /|cby Rahul Dinkarrao Patil |aPatil, Rahul Dinkarrao"
"|aMetal ion incorporation in the conducting polymer matrix :|beffect of organic cyclical compounds on corrosion performance of stainless steels and Al alloys /|cby Anthony  Isaac Khaskelis |aKhaskelis, Anthony Isaac"
"|aExtraction techniques for trace element determinations of biological and environmental samples including elemental speciation of lobster using inductively coupled plasma-mass spectrometry /|cby Judith Ann Brisbin |aBrisbin, Judith Ann"
"|aTonal structure in the polyphonic Magnificat of the sixteenth century /|cRichard L. Bowen |aBowen, Richard L"
"|aSpontaneous attitude formation in advertising :|beffects of source and audience response cues on judgment elicitation /|cby Maria L. Cronley |aCronley, Maria L"
"|aPolicing small towns, rural places, and suburban jurisdictions :|bofficer activities, citizen interactions, and community context /|cby John Liederbach |aLiederbach, John"
"|aTeacher intern and mentor teacher beliefs and practices regarding collaborative problem solving /|cby Mari Katherine George-Thomas |aGeorge-Thomas, Mari Katherine"
"|aLe devoir de memoire :|bforme et fonction dans lʹoeuvre de Jean Rouaud /|cby Sandrine A. Collomb |aCollomb, Sandrine A"
"|aBiodynamic modeling of motor vehicle crash victims /|cby Fadi Ahmad El-Khatib |aEl-Khatib, Fadi Ahmad"
"|aLyapunov exponents and chaos investigation /|cby Tomasz A. Bartler |aBartler, Tomasz A"
"|aChemical transformations of mercury in the multiphase atmosphere /|cby Che-Jen Lin |aLin, Che-Jen"
"|aHow persons with schizophrenia experience connecting with mental health professionals /|cby Susan V. Brammer |aBrammer, Susan V"
"|aImprovisation in teaching :|ban analogy from jazz performance /|cby Gordon Lloyd Towell |aTowell, Gordon Lloyd"
"|aThe relationship of universal grammar to second laguage [i.e. language] acquisition :|ba meta-analysis /|cby Thomas H. Dinsmore |aDinsmore, Thomas H"
"|aThe influence of religious faith on Christine De Pizan's defense of women /|cby Catherine L. White |aWhite, Catherine L"
"|aDevelopment of beryllium exposure matrices for workers in a former beryllium manufacturing plant /|cby Mei J. Chen |aChen, Mei J"
"|aCollaborative decision making across system boundaries :|bessential elements and youth-specific outcomes /|cby Karen Ruth Schaeffer |aSchaeffer, Karen Ruth"
"|aAnalyses of genetic variation in Aesculus (Hippocastanaceae) using VNTR multilocus probes /|cby Hae Won Lim |aLim, Hae Won"
"|aThe Requiem controversy :|ban examination of six completions of Mozart's final work /|cby David A. McConnell |aMcConnell, David A"
"|aAn integrative model for assessment of work system hazards and risks /|cby Christin L. Shoaf |aShoaf, Christin L"
"|aFurther evidence of the partial independence of optimism and pessimism /|cby Stephanie Martin Richardson |aRichardson, Stephanie Martin"
"|aCoping styles of women experiencing infertility /|cby Mary Kay Meyer |aMeyer, Mary Kay"
"|aBead-based immunoassay technology in protecting the nation's water supply from bioterrorism agents /|cby Svetlana Farrell |aFarrell, Svetlana"
"|aTemperaments :|ba critique of evolutionary psychology /|cby Marl K. Renfro |aRenfro, Marl K"
"|aPolice unions :|ban empirical examination /|cby Colleen Kadleck |aKadleck, Colleen"
"|aTheoretical study of lanthanum hydrides with switchable optical properties /|cby Kwai-Kong Ng |aNg, Kwai-Kong"
"|aA micromechanical model for the failure and damage assessment of woven composites /|cby Wael G. Abdelrahman |aAbdelrahman, Wael G"
"|aTrying on a new pair of shoes :|bchanging mathematics instructional practices and beliefs /|cby Sara K. Eisenhardt |aEisenhardt, Sara K"
"|aLouise Labe et son monde :|bune etude de l'evolution de la perception du monde par la poetesse que revele l'ordre de composition de l'oeuvre /|cby Christian O. Pensis |aPensis, Christian O"
"|aModeling and recognition of gestures using a single camera /|cby John L. Bellando |aBellando, John L"
"|aFaith matters :|bthe effects of religious orientation and counseling approach on ratings of counselor effectiveness and anticipated client satisfaction /|cby Sharon Ann Sowders |aSowders, Sharon Ann"
"|aPrinciples of the mechanics of machinery and engineering.|cBy Julius Weisbach |aWeisbach, Julius,|d1806-1871 |a1st American ed.|bEdited by Walter R. Johnson"
"|aNoble pursuits :|bfamily, power, and gender in the Premonstratensian monasteries of northwestern Germany, 1120-1250 /|cby Shelley Amiste Wolbrink |aWolbrink, Shelley Amiste"
"|aStudies of image contrast enhancement of high energy X-ray radiotherapy portal films /|cby Jing Zhang |aZhang, Jing"
"|aPerceptions of parent involvement in schools from families of children with and without special needs /|cby Victoria W. Carr |aCarr, Victoria W"
"|aThe solo piano music of Viktor Ullmann :|bfrom Prague to the Holocaust--a performer's guide to the complete piano sonatas and variations /|cby John Paul Healey |aHealey, John Paul"
"|aKinetics of Aβ peptide deposition :|btoward in vivo imaging of Alzheimer's Disease amyloid /|cby Jeffrey R. Marshall |aMarshall, Jeffrey R"
"|aTrace metal detecting sensors for environmental and biomedical applications /|cby Anne Tamnai Maghasi |aMaghasi, Anne Tamnai"
"|aCross-connections in potable water distribution systems :|bthe fate of wastewater microbes introduced into a distribution system simulator /|cby Shawn G. Gibbs |aGibbs, Shawn G"
"|aNew wine in fresh wineskins :|bthe current state of Lutheran contemporary worship in the Southern Ohio Synod of the Evangelical Lutheran Church in America /|cby Karla Jurgemeyer |aJurgemeyer, Karla"
"|aTraining effects on health and safety-related self-efficacy beliefs among hazardous waste site workers and emergency responders /|cby Preethi Lakshmi Rao |aRao, Preethi Lakshmi"
"|aThe suprachiasmatic nucleus (SCN) and the control behavioral, autonomic, and endocrine circadian rhythms in the golden hamster /|cby Jennifer Lynn Nelms |aNelms, Jennifer Lynn"
"|aReplication and mutagenesis of UV-damaged DNA in xeroderma pigmentosum variant (XPV) cell extracts /|cby Jiaqin Yao |aYao, Jiaqin"
"|aImproving the analysis of operating data on rotating automotive components /|cby Jason Richard Blough |aBlough, Jason Richard"
"|a""Santa in fairy tales? Let's talk about it"" :|bfrom talking about it, to thinking about it, to writing it /|cby Sunita Nayar |aNayar, Sunita"
"|aLoudness adaptation and transient evoked otoacoustic emissions :|binvestigating same potential neurophysiological correlates of loudness adaptation /|cby Hongwei Dou |aDou, Hongwei"
"|aTeachers' values as measured by the Presno Value Profile /|cby Caroline Presno |aPresno, Caroline"
"|aRegulation of airway mucin gene expression by acrolein exposures and inflammatory mediators /|cMichael Borchers |aBorchers, Michael"
"|aThe search for self :|bindividuation and the alchemical process in the ""Vida de Santa Maria Egipcíaca"" /|cby Goodwin Brown |aBrown, Goodwin"
"|aLong term performance and characterization of a membrane bioreactor in the treatment of wastewater containing high molecular weight compounds /|cby Nazim Cicek |aCicek, Nazim"
"|aThe role of individual differences in general skepticism in the illusory truth effect /|cby Cheongil Kim |aKim, Cheongil"
"|aThe political and policy making implications of term limits :|bthe case of Cincinnati, Ohio /|cby Eugene L. Beaupre |aBeaupre, Eugene L"
"|aA robotic system for the educational chemistry laboratory :|bintegrating a SCARA light industrial robot with ordinary laboratory devices to perform chemical operations /|cby Wes W. Johnson |aJohnson, Wes W"
"|aReading and rereading the thirties :|bhistorical and social contexts and the literary receptions of Pearl S. Buck, Margaret Mitchell, and Zora Neale Hurston /|cby Stephen G. Spencer |aSpencer, Stephen G."
"|aReconciling social norms and consumer choices :|bnorms may matter, but when? /|cby Thomas L. Osterhus |aOsterhus, Thomas L"
"|aShame reactions :|ban attributional perspective /|cby Peter Herr |aHerr, Peter"
"|aImportance of one-electron oxidation in the metabolism and DNA binding of 7H-Dibenzo[c,g]carbazole /|cby Heather Vogel Dowty |aDowty, Heather Vogel"
"|aInvestigating the effects of putative chromatin remodeling elements on chromatin structure and transcription in transgenic Drosophila /|cby Lori A. Pile |aPile, Lori A"
"|aAltered renal organic cation transport in streptozotocin-induced diabetes mellitus /|cby Brett Grover |aGrover, Brett"
"|aTeacher perceptions of effects of professional development on teaching practice and student learning /|cby Imelda R. Castaňeda |aCastaňeda, Imelda R"
"|aA unified boundary element method for the analysis of sound and shell-like structure interactions /|cby Shaohai Chen |aChen, Shaohai"
"|aAddressing the distinct experience of the adolescent female :|bexplaining delinquency and examining the juvenile justice system /|cby Kristi Holsinger |aHolsinger, Kristi"
"|aChoral music for the end of time :|boratorio settings of the Revelation of Saint John by Franz Schmidt, Jean Françaix, and Eugene Goossens /|cby William T. McConnell, Jr |aMcConnell, William T"
"|aAnalysis of the nonhelical head and tail domains of the intermediate filament protein, vimentin /|cby D. J. Lowrie, Jr |aLowrie, D. J"
"|aInterpreting tradition and innovation in Benjamin Britten's ""Parables for Church Performance"" /|cby Gerald Seminatore |aSeminatore, Gerald"
"|aIsocyanide insertion reactions and coupling of isocyanides to alkynes on manganese /|cby Craig L. Homrighausen |aHomrighausen, Craig L"
"|aGeneration and analysis of mice lacking (sarco)endoplasmic reticulum CA²⁺-ATPase isoform 3 (SERCA3) /|cby Lynne H. Liu |aLiu, Lynne H"
"|aLYCD induced transcriptional response in keratinocyte cell culture /|cby Adam Biales |aBiales, Adam"
"|aSite formation and occupation history of the Medicinal Trail House Mound Group at the program for Belize Archaeological Project, Belize /|cby Laura C. Ferries |aFerries, Laura C"
"|aSynthesis, separation and characterization of 2, 7 bis β-lactams as candidate antibiotics /|cby Jie Wang |aWang, Jie"
"|aPart I: Dibenzotetraaza crown ethers :|bPart II: Synthesis and characterization of chlorophenylplumbates /|cby Sven Hausner |aHausner, Sven"
"|aAlgorithms for physical mapping of circuits to field-programmable gate arrays /|cby John Martin Emmert |aEmmert, John Martin"
"|aEichendorff in Kunstlieder :|bthe poems and their settings /|cby Christina L. Bonner |aBonner, Christina L"
"|aA road that leads to somewhere :|bthe impact of using a graphic organizer to assist in the mathematical meaning of secondary African American students /|cby Kimya Moyo |aMoyo, Kimya"
"|aOrigins and formation histories of prehistoric terraces of the Medicinal Trail Site, northwestern Belize /|cby Danica M. Farnand |aFarnand, Danica M"
"|aInfusing core content into the Kentucky foreign language class /|cby Andrea L. Vanzant |aVanzant, Andrea L"
"|aNon-linear optimization model for CSO control facilities planning /|cby Calixte N'Guessan Gbe |aGbe, Calixte N'Guessan"
"|aThe value of narrative :|blove, debt, and gender in the early English novel /|cby Kristin Dietsche |aDietsche, Kristin"
"|aSelf-stigmatization and recovery from mental illness /|cby Kathleen M. Farrell |aFarrell, Kathleen M"
"|aCommunication styles of Chinese ESL speakers :|bpurpose-driven conversations in a university setting /|cby Connie Mitchell |aMitchell, Connie"
"|aHaste and disinhibition :|ban analysis of impulsive cognitive style manifest in adult performance on neuropsychological measures /|cby Daniel J. Feldman |aFeldman, Daniel J"
"|a""Uber allen menschen und dingen lag...ein Hauch von Zwiespaltigkeit..."" :|bdualism and division in the novels of Marlen Haushofer /|cby Maja Gracanin |aGracanin, Maja Sophia"
"|aWorks for violin and piano by William Bolcom :|ba study in the development of his musical style /|cby Tze Yean Lim |aLim, Tze Yean"
"|aUsing density-dependent growth to study the effects of allelopathy /|cby Heleen Thijs |aThijs, Heleen"
"|aSample preparation and sample introduction for inductively coupled plasma-mass spectrometry and inductively coupled plasma-atomic emission spectroscopy /|cby Kathryn Lynn Ackley |aAckley, Kathryn Lynn"
"|aFunctional and molecular regulation of the intestinal oligopeptide transporter pepT-1 by extracellular glucose in vitro /|cby Vanessa M. D'Souza |aD'Souza, Vanessa M"
"|aImposed work of breathing and breathing comfort of nonintubated volunteers breathing with three portable ventilators and a critical care ventilator /|cby Paul N. Austin |aAustin, Paul N"
"|aFactors affecting STD vaccine acceptance in college students /|cby Constance W. Boehner |aBoehner, Constance W"
"|aMatrix isolation studies :|b1) the search for tetrakis-dimethylamido titanium/Lewis base gas phase reaction products and 2) FTIR characterization of silane/Lewis base complexes /|cby Daniel Ralph Meininger |aMeininger, Daniel Ralph"
"|aNovel dealuminated zeolite-based catalysts for the reforming of hydrocarbons /|cby Wenmin Zhang |aZhang, Wenmin"
"|aPerceptions of speech-language pathologists and family members of terminally ill veterans regarding the effectiveness of therapy /|cby Jill Garrett |aGarrett, Jill"
"|aConsistency of kernel estimators under pairwise dependence assumptions /|cby Daniel Nica |aNica, Daniel"
"|aAssessing police-citizen encounters :|bdo community and beat officers differ? /|cby Kenneth J. Novak |aNovak, Kenneth J"
"|aPhosphorus saturation as related to fertilization history of an Ohio alfisol /|cby Nicole Sparks |aSparks, Nicole"
"|aSupporting the discourse :|bfirst graders communicate mathematics /|cby Mary Catherine Ping |aPing, Mary Catherine"
"|aRegulation of voltage dependent calcium channel activity via direct interactions with multiple intracellular proteins /|cby Mark Strobeck |aStrobeck, Mark"
"|aThe role of marital status, family composition, role commitment, family support of career, and role conflict in women business owners' success /|cby Nancy Rogers |aRogers, Nancy"
"|aInteractions in the toxicity of polycyclic aromatic hydrocarbon and metal mixtures /|cby Andrew Maier |aMaier, Andrew "
"|aThe dark side of William Albright's Organbook III :|bmultiple perspectives of the six etudes of volume II /|cby Angela Kristina Johns Swift |aSwift, Angela Kristina Johns"
"|aCerebral blood flow velocity during sustained attention /|cby David W. Mayleben |aMayleben, David W"
"|aThriving in the dark :|bthe microbiology of two chemoautotrophically-based groundwater ecosystems /|cby Luminita Vlasceanu |aVlasceanu, Luminita"
"|aThe piano music of Allen Dwight Sapp :|ba performer's guide to the complete miscellaneous works /|cby David Curtin |aCurtin, David"
"|aThe functional significance of the striated isoform of tropomyosin 3 in normal and pathological states /|cby Kathy K. Pieples |aPieples, Kathy K"
"|aAn examination of three choral works by Swedish composer Otto Emanuel Olsson /|cby Jonathan P. Brotherton |aBrotherton, Jonathan P"
"|aThe development of a portable spectroelectrochemical sensor /|cby Michael Lee Stegemiller |aStegemiller, Michael Lee"
"|aFeasibility of utilizing active control to minimize torsional vibration of drivelines /|cby Imtiaz Ali |aAli, Imtiaz"
"|aA study of the effects of cladding layer conductivity on the design and function of electro-optic guided-wave devices /|cby James P. Drummond |aDrummond, James P"
"|aA dimensionless model of pharmaceutical dissolution /|cby Stephen R. Cammarn |aCammarn, Stephen R"
"|aHundert Bonbons :|bSonette /|cvon Mynona |aFriedlaender, Salomo,|d1871-1946"
"|aThe effect of environmental lead exposure on blood pressure in a cohort of children and their mothers /|cClaffertene M. Cheeks |aCheeks, Claffertene M"
"|aMechanisms of 7H-dibenzo[c,g]carbazole-induced cytotoxicity /|cby Travis J. O'Brien |aO'Brien, Travis J"
"|aCounterfactual thinking as a mediator of an academic stressor /|cby Melissa A. Berry Cahoon |aCahoon, Melissa A. Berry"
"|aRole of chemcial and morphological properties of submicrometer nickel-containing combustion aerosols on lung injury /|cby Clay Ramsay Miller |aMiller, Clay Ramsay"
"|aPsalms of Felix Mendelssohn-Bartholdy /|cby Pyng-Na Lee |aLee, Pyng-Na"
"|aMay I have your attention, please? :|blessons on language and learning from one child with autism /|cby Tina K. Veale |aVeale, Tina K"
"|aFibrinogen-coated lipid-based drug delivery systems :|ba novel approach for targeted delivery of anti-cancer taxanes to tumors /|cby Abhijeet S. Jakate |aJakate, Abhijeet S"
"|aHydrologic disturbance reduces biological integrity in urban streams /|cby James Cubert Coleman II |aColeman, James Cubert, II"
"|aVisualizing genomic instability :|bin situ detection and quantification of mutation in mice /|cby Megan N. Hersh |aHersh, Megan N"
"|aMisfiring cylinder diagnosis through crankshaft torsional vibration measurement /|cby Jeremy Williams |aWilliams, Jeremy"
"|aCharacterization of novel carbon-supported catalysts for the hydrodesulfurization of heavy oils /|cby Weijiong Li |aLi, Weijiong"
"|aBiofilm extracellular polymeric substances :|bmethodology development, spatial distribution and property investigation /|cby Xiaoqi Zhang |aZhang, Xiaoqi"
"|aRegulatory state contraction :|ba study of policy and operational changes in the National Labor Relations Board (NLRB) and the Occupational Safety and Health Administration (OSHA) /|cby Daniel Baracskay |aBaracskay, Daniel"
"|aDeveloping variation in the Chorale Preludes for organ, Opus 122 by Jonathan Brahms /|cby Raymond Eric Landis |aLandis, Raymond Eric"
"|aAnaerobic bioventing for treatment of vadose zone soils contaminated with highly chlorinated organic compounds /|cby Philip G. Mihopoulos |aMihopoulos, Philip G"
"|aThe community contributions, recruitment, and retention practices of select adult community bands in Eastern Massachusetts /|cby Gregg Philip Thaller |aThaller, Gregg Philip"
"|aThe sacred choral works of Samuel Adler :|ba study and interpretive analysis of selected compositions /|cby Nelson W. Hill |aHill, Nelson W"
"|aThe rhetoric of the body :|ba study of body imagery and rhetorical structure in medieveal literature /|cby Mary Elizabeth Leech |aLeech, Mary Elizabeth"
"|aDevelopment of solid phase micro-extraction (SPME) as a sample preparation technique for elemental speciation using high performance liquid chromatography (HPLC) with ICP-MS detection /|cby Thompson Pei Gbatu |aGbatu, Thompson Pei"
"|aA comparative analysis of visually induced motion sickness /|cby Leonard James Smart, Jr |aSmart, Leonard James, Jr"
"|aCatholic capitalism :|bCharles Vatterott, civil rights and suburbanization in St. Louis and the nation, 1919-1971 /|cby Cornelia Frances Sexauer |aSexauer, Cornelia Frances"
"|aSocial functioning and facial affect recognition deficits in mood disorders /|cby Glen E. Getz |aGetz, Glen E"
"|aExecutive functioning correlates of anterior cingulate subregion volumes in bipolar disorder /|cby Molly E. Zimmerman |aZimmerman, Molly E"
"|aA study of middle school student mentors in a cross-age mentoring project /|cby Marcia L. Rowley |aRowley, Marcia L"
"|aIssues facing Ohio public schools regarding challenges of resource and textbook selection practices /|cby Gary Eugene Long |aLong, Gary Eugene"
"|aStudy of DC discharge plasma polymerization kinetics, film properties and applications and initial study of silica powder surface modification by RF plasma polymerization /|cby Sheyu Guo |aGuo, Sheyu"
"|aExtended techniques for string instruments as applied to selected twentieth-century cello repertoire /|cby Ashley Sandor |aSandor, Ashley"
"|aAdsorption and functionality of fibrinogen on triblock copolymer-coated surfaces /|cby Stephen M. O'Connor |aO'Connor, Stephen M"
"|aLes peintres indiens d'Amérique /|c[par] O. B. Jacobson [et] Jeanne d'Ucel |aJacobson, Oscar Brousse,|d1882-1966"
"|aIonic conducting ceramic membrane reactor for partial oxidation of light hydrocarbons /|cby F. Tülin Akin |aAkin, F. Tülin"
"|aPotential applications of magnesium hydroxide for municipal wastewater treatment :|bsludge digestion enhancement and nutrient removal /|cby Qingzhong Wu |aWu, Qingzhong"
"|aFacial affect recognition, facial expressivity, and social functioning in schizophrenia /|cby Kathleen Farrell Pagulayan |aPagulayan, Kathleen Farrell"
"|aTwentieth-century piano nocturnes by American composers :|bechoes of Romanticism /|cby Chan Kiat Lim |aLim, Chan Kiat"
"|aRelative bioavailability of estradiol and norethindrone after a single application of an estradiol progestin matrix transdermal system /|cby Sharon A. Haines |aHaines, Sharon A"
"|aGermaine Tailleferre (1892-1983) :|bpiano and chamber works /|cby Janelle Magnuson Gelfand |aGelfand, Janelle Magnuson"
"|aMorphological study of semi-crystalline polymers /|cby Shrish Y. Rane |aRane, Shrish Y"
"|aAn experimental study of the decay D°-> K⁻ K⁻ K⁺ [pi]⁺ /|cby Shiral Cleophas Devmal |aDevmal, Shiral Cleophas"
"|aMultimodal displays for target localization in a flight task /|cby Robert S. Tannen |aTannen, Robert S"
"|aRC/composite wall-steel frame hybrid buildings with connections and system behavior /|cby Gokhan Tunc |aTunc, Gokhan"
"|aAfrican American high school students in mathematics :|ba sociological view /|cby Monica J. Posey |aPosey, Monica J"
"|aA descriptive study of principals' and teachers' perceptions of the value of technology for schools /|cby Douglas Mark Arnold |aArnold, Douglas Mark"
"|aMeasures of religious orientation among counselors with a positive spiritual identity who differ in religious culture /|cby Joseph Sicking |aSicking, Joseph"
"|aBassoon pedagogy of orchestral excerpts :|bteaching interpretation in excerpts through the study of recordings /|cby Hui-Hsin Huang |aHuang, Hui-Hsin"
"|aFaculty development in educational technology /|cby Catherine J. Macdonald |aMacdonald, Catherine J"
"|aTemperament as a predictor of children's social behavior and peer acceptance /|cby Terry W. Sterry |aSterry, Terry W"
"|aA guide to local government records /|cSpecial Collections and Archives, Paul Laurence Dunbar Library, Wright State University |a2001 ed"
"|aInorganic dual-phase membranes for oxygen separation :|bsynthesis and properties /|cby Jinsoo Kim |aKim, Jinsoo"
"|aThe community contributions, recruitment, and retention practices of select adult community bands in eastern Massachusetts /|cby Gregg Philip Thaller |aThaller, Gregg Philip"
"|aOptically switched integrated circuit power converters for high temperature operation /|cby Oleh B. Krutko |aKrutko, Oleh B"
"|aIdentification of heat shock protein 60 as the ligand on Histoplasma capsulatum that mediates binding to CD18 receptors on human macrophages /|cby Kristin Long |aLong, Kristin"
"|aHistory of the natural horn quartet in selected works from the symphonic literature, chamber music, and opera :|bfrom the Baroque to the Romantic period /|cby Bruce W. Atwell |aAtwell, Bruce W"
"|aGeneralizations of the chordarc condition /|cby Theresa S. Sullivan |aSullivan, Theresa S"
"|aSocial support of college students with learning disabilities /|cby Lynn A. Yosua |aYosua, Lynn A"
"|aTreatment providers' perceptions of effective interventions with juvenile sex offenders /|cby Christopher John Tuell |aTuell, Christopher John"
"|aAbsorptive functions of the NHE2 and NHE3 sodium/proton exchangers in intestine and kidney /|cby Clara Sigismondi Ledoussal |aLedoussal, Clara Sigismondi"
"|aThe American Composers Forum and its impact on choral music in the United States /|cby Randall Craig Speer |aSpeer, Randall Craig"
"|aAnimal adaptation to environmental stimulation,|cby Cordelia Ogle . |aOgle, Cordelia Lucille"
"|aFrom welfare to work for African American women /|cby Michael J. Posey |aPosey, Michael J"
